h_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02
401091074033002,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,2,1,2
401091074033003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
401091074033007,5,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2,3,0,0,0,0,5,0,0,2,1,1,1,4
401091074033008,2,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,1
401091074033009,21,6,11,4,6,6,9,0,0,0,0,5,1,5,0,1,0,0,0,1,2,1,3,0,2,0,0,16,0,4,0,0,1,21,0,2,4,7,2,8,13
401091074033013,8,4,3,1,5,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,6,0,0,2,0,0,7,1,1,2,1,0,4,4
401091074033014,10,4,5,1,4,3,3,0,0,0,0,0,1,2,0,0,0,1,1,0,0,2,0,0,2,0,1,8,2,0,0,0,0,10,0,2,2,0,2,5,5
401091074033023,8,4,3,1,2,3,3,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,8,0,1,2,1,0,4,4
401091074033024,48,9,30,9,8,18,22,1,0,1,3,3,3,6,2,0,0,2,2,0,2,7,7,0,4,2,3,40,8,0,0,0,0,45,3,6,11,15,7,23,25
401091074033026,41,12,21,8,11,12,18,0,0,0,1,3,1,3,1,0,5,0,3,2,2,1,6,1,7,2,3,35,3,0,1,1,1,32,9,5,9,11,4,18,23
401091074033027,23,11,7,5,10,5,8,0,2,0,1,0,0,0,2,1,2,0,2,1,0,2,4,0,4,2,0,23,0,0,0,0,0,23,0,3,3,2,4,11,12
401091074034004,193,52,109,32,44,83,66,0,5,1,7,8,5,17,10,2,14,8,10,4,10,17,41,4,20,2,8,126,50,1,11,1,4,178,15,21,35,48,37,85,108
401091074034005,17,5,11,1,6,6,5,0,0,0,0,1,2,0,0,2,0,0,1,0,2,1,1,1,4,0,2,6,8,0,3,0,0,17,0,2,3,3,4,10,7
401091074034006,18,2,12,4,4,7,7,0,0,0,1,4,1,1,0,1,0,2,2,0,2,3,0,0,0,0,1,16,1,0,1,0,0,18,0,2,8,3,3,9,9
401091074034007,160,47,91,22,38,66,56,1,3,1,2,13,10,19,5,3,5,3,11,5,15,10,21,1,15,3,14,111,34,3,8,0,4,148,12,16,32,37,28,80,80
401091074034008,15,7,8,0,3,8,4,0,0,0,1,1,0,2,2,1,3,0,1,0,0,0,1,0,1,1,1,7,6,0,2,0,0,15,0,1,2,4,1,5,10
401091074034009,15,2,11,2,5,2,8,0,0,0,1,2,0,1,1,1,0,0,0,1,3,1,3,0,1,0,0,8,6,1,0,0,0,15,0,0,3,6,4,7,8
401091074034010,19,6,12,1,6,5,8,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,4,0,5,0,1,11,6,0,2,0,0,18,1,1,5,5,2,9,10
401091074034011,10,2,8,0,4,3,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,0,2,0,0,6,2,0,2,0,0,10,0,1,3,3,1,1,9
401091074034012,13,5,6,2,5,4,4,0,0,1,0,0,0,3,1,0,0,0,1,0,0,4,2,0,1,0,0,7,5,0,1,0,0,13,0,2,4,2,0,4,9
401091074034013,27,10,12,5,6,12,9,0,2,0,1,3,0,2,1,0,0,0,3,0,7,4,1,0,1,0,2,20,5,0,2,0,0,26,1,4,7,4,2,13,14
401091074034014,7,4,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,5,1,0,1,0,0,7,0,1,0,2,0,0,7
401091074034015,109,23,61,25,34,41,34,0,1,1,5,11,7,16,8,1,5,3,1,1,5,10,17,2,7,2,6,75,25,6,3,0,0,104,5,7,31,29,19,55,54
401091074034016,33,11,17,5,8,17,8,0,1,0,1,3,1,5,1,1,1,2,1,0,3,3,3,0,5,1,1,23,7,0,1,0,2,28,5,6,7,7,2,14,19
401091074034017,61,19,29,13,19,23,19,0,0,0,2,5,1,8,2,3,3,1,3,1,4,6,5,0,11,3,3,47,6,1,5,0,2,57,4,7,15,12,8,29,32
401091074034018,37,6,19,12,7,16,14,0,3,0,0,5,0,4,0,0,1,2,0,0,3,7,5,0,2,0,5,16,19,0,2,0,0,37,0,10,10,5,6,17,20
401091074034019,7,3,2,2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,5,0,1,0,0,1,6,1,1,2,1,0,3,4
401091074034020,28,3,20,5,7,9,12,0,0,1,2,2,1,3,1,0,0,0,0,0,2,3,6,0,2,1,4,16,10,0,2,0,0,28,0,2,7,9,7,16,12
401091074034021,31,8,18,5,9,12,10,0,0,0,0,3,1,6,2,0,3,0,2,2,1,4,1,1,4,0,1,22,9,0,0,0,0,28,3,1,5,11,6,21,10
401091074034022,13,5,8,0,2,7,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,3,0,1,1,2,11,2,0,0,0,0,13,0,1,1,3,3,4,9
401091074034023,28,7,17,4,8,8,12,0,1,0,2,1,0,5,1,1,0,1,2,0,2,2,4,0,4,1,1,24,3,0,1,0,0,23,5,3,5,7,6,14,14
401091074034024,22,4,12,6,5,10,7,0,0,1,0,3,1,1,1,3,0,0,3,0,2,2,1,0,1,1,2,17,2,0,3,0,0,21,1,2,5,8,3,10,12
401091074034025,47,13,24,10,9,19,19,0,1,1,1,5,1,2,4,2,1,1,4,0,4,5,4,2,5,1,3,33,11,1,1,0,1,42,5,8,10,10,6,21,26
401091074041000,405,98,231,76,119,167,119,0,8,5,7,35,10,41,13,9,13,10,18,6,37,32,55,7,55,17,27,194,177,5,10,2,17,386,19,46,77,113,71,194,211
401091074041001,38,7,26,5,11,16,11,0,0,0,1,3,3,2,2,2,1,0,1,1,6,2,5,0,8,0,1,11,15,2,4,4,2,35,3,3,8,13,7,18,20
401091074041002,17,4,11,2,2,8,7,0,0,0,1,1,1,2,2,0,1,0,2,0,2,0,4,0,0,1,0,10,7,0,0,0,0,17,0,0,6,3,4,7,10
401091074041003,16,3,8,5,1,8,7,0,0,1,0,1,0,1,2,0,2,0,1,1,0,1,2,1,1,1,1,8,6,0,0,0,2,15,1,1,5,3,4,8,8
401091074041004,42,16,16,10,13,19,10,0,0,0,0,2,1,8,3,3,2,1,1,2,2,6,1,1,4,2,3,16,24,0,2,0,0,40,2,6,7,8,5,17,25
401091074041005,40,10,19,11,15,13,12,0,1,0,1,5,1,3,1,2,1,1,2,0,5,4,5,3,3,0,2,25,7,8,0,0,0,31,9,3,6,11,10,21,19
401091074041006,21,7,9,5,6,6,9,0,2,0,0,1,0,3,0,0,0,0,6,0,2,1,3,0,2,0,1,14,7,0,0,0,0,21,0,2,3,6,3,12,9
401091074041007,61,20,29,12,16,26,19,0,1,1,3,4,2,9,1,0,4,0,4,1,8,3,8,0,5,3,4,29,23,2,2,0,5,53,8,8,10,10,13,25,36
401091074041008,21,5,13,3,8,7,6,0,0,0,1,1,0,2,1,0,1,0,2,0,1,3,4,0,3,1,1,10,10,0,1,0,0,21,0,2,4,7,3,9,12
401091074042000,327,93,172,62,100,130,97,1,5,1,16,28,10,36,11,3,14,12,10,11,24,31,39,4,41,10,20,173,110,5,34,1,4,309,18,26,65,88,55,159,168
401091074042001,44,10,22,12,13,18,13,0,0,1,3,5,0,4,2,0,3,3,1,1,4,5,4,1,6,0,1,24,18,0,2,0,0,43,1,5,13,11,5,19,25
401091074042002,14,4,7,3,3,5,6,0,0,0,2,1,2,1,0,0,0,0,2,0,1,3,2,0,0,0,0,8,2,0,2,0,2,11,3,2,3,4,1,11,3
401091074042004,13,4,5,4,5,7,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,1,0,4,0,0,10,2,0,1,0,0,10,3,0,3,4,2,4,9
401091074042005,5,1,3,1,0,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,5,0,1,2,0,1,1,4
401091074042006,22,4,15,3,3,8,11,0,1,0,0,1,4,2,1,0,1,0,0,1,2,4,3,0,2,0,0,12,9,0,0,0,1,17,5,3,7,7,1,11,11
401091074042007,19,2,16,1,4,9,6,0,1,0,1,2,1,1,0,0,1,0,2,0,0,1,4,0,2,0,3,12,6,0,0,0,1,18,1,2,5,8,2,10,9
401091074042008,10,0,8,2,2,5,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,1,0,2,2,3,1,4,0,0,10,0,2,1,3,4,6,4
401091074042009,35,10,19,6,5,22,8,0,0,0,2,1,1,5,2,1,3,1,2,0,3,5,2,0,3,1,3,22,13,0,0,0,0,33,2,1,8,8,8,15,20
401091074042010,17,0,14,3,4,6,7,0,0,0,0,1,0,0,1,0,1,0,4,2,2,0,2,0,2,1,1,9,5,1,2,0,0,16,1,2,3,9,3,7,10
401091074042011,24,7,13,4,6,9,9,0,1,0,0,0,2,1,0,0,0,1,2,0,2,2,7,1,1,0,4,11,8,0,4,1,0,22,2,0,7,6,4,8,16
401091074042012,159,41,90,28,35,69,55,0,2,3,5,10,6,19,11,4,8,1,6,1,11,13,28,4,18,2,7,97,52,1,4,0,5,154,5,15,41,31,31,69,90
401091074042013,11,1,8,2,1,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,2,0,2,0,0,6,4,0,1,0,0,11,0,1,2,5,2,5,6
401091074042014,17,6,6,5,8,5,4,0,1,0,1,0,1,1,2,0,2,0,0,1,0,1,1,1,3,0,2,9,6,2,0,0,0,17,0,4,1,2,4,9,8
401091074042015,8,2,3,3,3,3,2,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,5,0,0,1,0,8,0,1,2,3,0,5,3
401091074042016,12,4,6,2,6,4,2,0,0,0,0,1,0,1,2,1,0,0,0,0,1,1,2,0,2,0,1,5,6,1,0,0,0,11,1,1,1,3,3,7,5
401091074042017,39,15,15,9,11,21,7,0,0,0,0,3,2,4,3,0,0,1,2,2,6,2,7,1,4,0,2,23,4,8,2,0,2,38,1,3,10,8,3,20,19
401091074042018,21,4,11,6,5,12,4,1,1,1,1,2,1,2,0,1,0,0,0,0,3,1,4,1,0,1,1,14,7,0,0,0,0,17,4,4,9,3,1,8,13
401091074042019,26,5,14,7,4,14,8,0,0,1,1,0,0,5,2,0,0,0,2,0,2,3,4,0,2,2,2,15,6,1,3,0,1,26,0,3,8,4,6,16,10
401091074051003,41,11,23,7,12,13,16,0,0,0,1,4,3,3,1,2,3,0,1,0,1,4,9,1,5,0,3,31,4,2,3,0,1,39,2,3,6,8,13,17,24
401091074051004,182,45,107,30,37,79,66,0,1,4,3,8,4,18,10,5,7,1,6,0,10,22,34,2,20,7,20,125,33,6,9,0,9,161,21,20,40,49,28,96,86
401091074051005,15,4,8,3,6,6,3,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,2,0,4,1,1,14,1,0,0,0,0,13,2,2,4,3,2,7,8
401091074051006,62,17,41,4,14,27,21,0,1,1,1,2,5,9,7,0,4,0,6,0,4,4,6,1,6,2,3,40,14,4,3,0,1,56,6,1,12,24,8,31,31
401091074051007,13,4,8,1,2,4,7,0,1,0,0,1,0,2,0,2,0,0,1,0,1,1,1,0,1,1,1,7,0,1,3,0,2,13,0,1,3,5,0,7,6
401091074051008,23,2,14,7,3,9,11,0,0,0,1,1,1,2,1,0,0,0,2,0,1,1,3,0,5,0,5,16,7,0,0,0,0,21,2,3,5,6,7,11,12
401091074051009,61,16,29,16,14,24,23,0,1,0,1,1,2,9,1,0,5,1,3,2,2,10,8,1,5,3,6,36,12,1,7,0,5,60,1,5,10,16,14,25,36
401091074051010,16,4,12,0,4,8,4,0,0,0,0,3,1,4,1,0,0,1,0,0,2,0,1,0,2,0,1,11,3,0,2,0,0,14,2,1,6,1,4,10,6
401091074051015,53,13,31,9,11,18,24,0,1,1,0,4,2,6,0,4,2,1,8,1,1,9,2,0,6,1,4,32,10,1,3,2,5,47,6,11,10,9,10,32,21
401091074051016,19,4,14,1,3,9,7,0,0,0,1,0,0,2,0,0,1,0,1,0,1,4,4,0,0,0,5,14,4,0,0,0,1,19,0,1,5,5,4,7,12
401091074051017,39,9,23,7,8,17,14,0,0,0,1,2,0,9,3,0,0,2,1,1,4,2,9,0,1,0,4,21,16,0,0,0,2,38,1,4,8,14,4,15,24
401091074051018,54,14,28,12,9,28,17,0,1,3,3,6,3,1,0,0,0,0,1,1,3,7,11,0,12,0,2,30,15,2,3,0,4,49,5,10,10,13,7,31,23
401091074051019,14,3,10,1,2,6,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,2,0,3,2,1,8,3,0,3,0,0,12,2,2,5,4,0,7,7
401091074051020,35,9,18,8,5,14,16,0,0,0,0,5,2,4,1,0,1,2,2,0,2,3,5,1,4,0,3,28,5,0,1,0,1,32,3,3,8,7,8,16,19
401091074051021,41,10,19,12,13,17,11,0,0,0,0,1,4,6,5,1,0,1,0,0,4,9,3,0,5,1,1,30,6,4,0,0,1,40,1,6,7,9,9,24,17
401091074051022,61,16,31,14,12,23,26,0,1,0,2,7,3,13,3,2,2,0,2,0,7,7,7,0,4,0,1,38,20,0,0,0,3,59,2,7,12,16,10,33,28
401091074051023,123,40,60,23,28,54,41,0,1,0,5,9,7,9,1,2,9,4,4,2,10,18,19,1,12,4,6,96,17,2,4,0,4,118,5,7,25,30,21,47,76
401091074051024,15,3,9,3,5,4,6,0,0,0,0,2,2,2,1,0,3,0,0,0,0,1,1,0,2,0,1,14,0,0,0,0,1,12,3,2,4,3,3,6,9
401091074051028,34,13,12,9,7,12,15,0,0,0,1,3,0,4,2,0,1,1,2,0,3,2,10,1,2,0,2,28,5,0,0,0,1,31,3,3,6,6,6,14,20
401091074051029,11,3,6,2,2,4,5,0,0,0,0,0,1,1,2,0,0,1,0,0,0,3,3,0,0,0,0,10,0,0,1,0,0,8,3,1,2,1,4,4,7
401091074051035,36,9,21,6,5,15,16,0,1,0,3,1,2,3,1,0,2,1,3,1,2,3,5,0,4,3,1,29,5,0,2,0,0,32,4,0,2,16,9,16,20
401091074051036,56,20,27,9,11,26,19,0,0,0,3,2,3,5,3,1,2,0,2,1,4,10,11,0,4,2,3,38,15,1,2,0,0,49,7,5,11,9,11,24,32
401091074051037,42,9,27,6,13,13,16,0,1,1,1,3,3,7,0,2,0,2,1,2,4,2,2,2,5,1,3,35,5,0,2,0,0,42,0,4,8,11,10,25,17
401091074051038,45,12,26,7,12,15,18,0,0,0,0,4,4,4,2,0,3,3,4,2,1,5,5,0,5,1,2,35,3,4,3,0,0,41,4,8,6,9,10,24,21
401091074051039,23,6,12,5,2,14,7,0,1,1,1,3,0,2,0,1,1,0,1,0,1,3,3,1,1,1,2,10,5,4,4,0,0,20,3,3,6,4,4,12,11
401091074051046,44,13,21,10,15,17,12,0,1,1,1,1,4,3,1,0,0,1,4,0,3,5,8,2,4,0,5,34,7,1,1,0,1,42,2,9,7,8,7,23,21
401091074051047,96,30,56,10,19,39,38,0,3,0,3,6,2,8,3,3,3,0,6,1,8,11,13,3,8,5,10,76,13,0,3,0,4,90,6,7,19,26,14,47,49
401091074051048,25,9,10,6,8,9,8,0,0,0,1,1,0,1,2,0,0,0,3,0,4,3,0,2,3,3,2,12,8,2,2,0,1,23,2,1,4,3,8,18,7
401091074051049,32,9,15,8,6,15,11,0,0,0,2,3,0,2,0,0,3,0,0,0,5,6,3,0,4,1,3,21,7,1,3,0,0,32,0,3,3,9,8,15,17
401091074051050,43,10,24,9,5,17,21,0,0,0,0,3,2,2,2,1,3,1,2,0,2,3,6,3,2,1,10,26,11,0,5,0,1,43,0,6,6,13,8,17,26
401091074051052,28,6,15,7,8,10,10,0,1,0,3,2,1,2,2,1,0,0,3,1,0,3,2,1,4,0,2,27,0,0,0,0,1,25,3,1,5,7,9,13,15
401091074051053,47,10,28,9,10,17,20,0,1,0,1,3,1,4,1,1,3,0,2,0,8,5,7,0,6,0,4,30,10,2,2,0,3,43,4,4,14,11,8,24,23
401091074051054,14,3,7,4,4,3,7,0,2,0,0,0,0,1,0,0,0,0,2,0,2,3,3,0,0,0,1,7,3,0,1,0,3,14,0,1,5,3,2,7,7
401091074051055,98,24,58,16,26,39,33,1,1,0,2,9,0,12,2,3,1,3,7,0,14,9,10,2,16,1,5,71,20,3,0,0,4,92,6,8,25,25,16,46,52
401091074052000,184,47,113,24,43,64,77,1,2,0,1,11,3,22,11,9,9,3,9,3,16,15,25,1,19,5,19,112,52,9,6,0,5,176,8,15,49,39,34,94,90
401091074052001,27,2,18,7,6,11,10,0,0,0,1,2,0,2,1,1,0,0,5,0,3,3,3,1,1,1,3,17,7,1,1,0,1,25,2,5,6,8,6,15,12
401091074052002,25,4,19,2,8,7,10,0,1,0,3,1,0,2,2,2,0,1,2,0,2,2,2,0,3,0,2,17,3,2,1,0,2,24,1,1,8,4,8,13,12
401091074052003,38,10,25,3,8,15,15,0,0,0,1,4,1,3,1,2,0,0,1,2,3,6,7,0,5,0,2,23,11,0,4,0,0,34,4,4,8,10,6,14,24
401091074052004,4,1,2,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,0,0,2,1,2,2
401091074052007,67,25,34,8,18,26,23,0,0,1,3,4,3,6,2,0,0,0,4,1,8,6,13,0,10,0,6,33,28,2,3,0,1,59,8,4,8,20,10,28,39
401091074052008,27,9,12,6,4,12,11,0,1,0,0,2,0,3,3,0,3,0,4,0,3,1,3,0,1,1,2,24,2,0,1,0,0,27,0,2,4,6,6,10,17
401091074052009,30,6,17,7,3,8,19,0,1,0,3,1,1,1,4,0,0,0,2,0,1,4,9,0,1,0,2,22,4,2,1,0,1,29,1,2,9,8,5,13,17
401091074052010,22,7,13,2,5,9,8,0,0,0,0,0,0,2,3,1,1,2,0,0,2,4,0,0,5,0,2,15,3,0,3,0,1,22,0,3,4,5,3,11,11
401091074052011,32,10,15,7,11,8,13,0,2,0,0,2,2,4,2,0,0,1,2,0,0,7,4,0,5,0,1,22,3,1,4,1,1,32,0,2,8,8,4,16,16
401091075001023,14,6,6,2,6,4,4,0,0,0,0,4,0,2,0,1,0,0,0,0,0,2,3,0,1,0,1,14,0,0,0,0,0,13,1,0,6,2,0,5,9
401091075001024,6,1,5,0,1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,5,1,0,0,0,0,6,0,0,1,2,2,0,6
401091075001026,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
401091075001033,118,40,63,15,42,51,25,0,5,1,5,8,3,22,5,2,9,1,4,1,9,3,16,3,15,3,3,84,25,1,5,0,3,110,8,17,18,29,14,49,69
401091075001034,13,5,6,2,5,4,4,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,4,0,2,0,0,8,3,0,0,0,2,13,0,1,1,4,2,7,6
401091075001035,4,3,0,1,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,1,3,1
401091075001037,4,1,2,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,4,0,0,1,1,1,2,2
401091075001038,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
401091075001041,15,3,10,2,6,5,4,0,2,0,0,2,0,2,1,0,0,0,1,0,1,2,1,1,2,0,0,13,0,1,0,0,1,13,2,1,4,5,2,9,6
401091075001043,7,0,5,2,0,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,7,0,0,0,0,0,7,0,0,2,4,1,4,3
401091075001044,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0
401091075001045,28,10,15,3,8,13,7,0,2,0,1,0,4,4,0,0,0,0,0,1,4,4,4,1,2,1,0,17,5,3,0,2,1,27,1,5,4,6,3,13,15
401091075001046,5,3,2,0,2,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,1,5,0,0,1,0,1,3,2
401091075001047,55,19,28,8,20,22,13,0,0,0,0,2,3,13,4,0,0,1,1,0,5,5,8,1,10,0,2,37,8,6,1,0,3,52,3,6,10,14,6,29,26
401091075001057,71,33,32,6,30,25,16,1,1,0,3,4,4,15,0,2,1,0,2,1,6,4,10,2,10,2,3,50,14,2,3,0,2,64,7,10,14,7,7,31,40
401091076011001,4,1,3,0,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,1,2,2
401091076011007,55,20,27,8,21,27,7,0,2,0,3,7,0,5,1,1,2,0,1,0,8,1,8,1,9,3,3,22,25,4,1,1,2,43,12,9,9,9,8,29,26
401091076011008,58,20,26,12,24,25,9,0,1,0,5,5,1,9,0,1,3,0,4,1,5,1,6,0,14,1,1,34,14,2,4,0,4,55,3,5,15,10,8,31,27
401091076011009,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1
401091076011022,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1
401091076011031,208,65,106,37,53,114,41,0,3,1,11,12,9,34,10,2,6,8,6,2,15,18,21,6,30,4,10,125,53,13,8,0,9,201,7,24,46,41,32,104,104
401091076011032,37,13,16,8,14,18,5,0,0,1,1,1,3,2,1,0,1,0,0,1,6,2,7,0,7,2,2,15,14,0,0,0,8,35,2,1,5,10,8,13,24
401091076012000,8,1,4,3,1,4,3,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,1,0,1,0,0,4,4,0,0,0,0,8,0,0,5,1,1,3,5
401091076012001,52,13,28,11,15,26,11,0,1,0,3,2,6,12,1,0,1,1,2,4,4,1,1,2,6,3,2,40,8,2,0,0,2,49,3,5,12,19,3,24,28
401091076012002,51,18,24,9,16,24,11,0,0,0,3,4,1,7,3,1,5,0,0,1,3,2,3,3,11,3,1,32,12,5,0,0,2,44,7,4,10,9,10,25,26
401091076012003,40,11,22,7,18,15,7,0,1,0,3,1,4,7,0,2,3,1,1,0,1,3,3,0,9,1,0,31,3,3,0,0,3,39,1,5,9,9,6,19,21
401091076012004,38,12,18,8,16,13,9,0,1,0,0,0,2,7,0,1,5,1,3,0,4,2,2,0,7,1,2,28,10,0,0,0,0,36,2,4,10,6,6,15,23
401091076012006,19,4,9,6,6,10,3,0,0,0,3,1,0,3,1,0,1,2,1,0,1,0,1,0,2,2,1,15,1,0,2,0,1,17,2,5,4,2,4,13,6
401091076012007,2,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,1
401091076012008,18,4,11,3,5,11,2,0,0,0,1,1,1,3,0,0,0,0,2,0,2,2,4,1,0,0,1,12,3,1,0,0,2,17,1,2,6,4,2,6,12
401091076012009,31,7,17,7,8,20,3,0,1,0,2,1,1,4,0,0,0,2,3,1,2,1,5,0,6,0,2,26,4,0,0,0,1,27,4,3,10,8,3,15,16
401091076012010,34,11,17,6,13,12,9,0,0,0,2,2,2,5,3,0,1,1,0,0,0,1,4,2,8,2,1,26,5,2,1,0,0,33,1,2,9,9,3,18,16
401091076012011,25,10,8,7,13,8,4,0,1,0,0,1,2,4,2,0,0,1,1,0,1,2,3,0,3,2,2,17,5,2,1,0,0,24,1,2,6,4,3,8,17
401091076012015,119,31,63,25,34,61,24,0,0,1,7,5,4,24,2,1,9,2,7,1,3,11,11,0,16,7,8,93,16,1,3,0,6,117,2,15,27,28,18,58,61
401091076012016,35,15,12,8,11,19,5,0,1,0,2,3,1,7,0,0,1,0,4,0,3,2,1,1,8,0,1,31,2,0,1,0,1,30,5,3,6,10,1,17,18
401091076012017,35,11,19,5,11,19,5,0,0,1,1,1,1,8,0,0,1,0,1,1,2,3,5,0,7,1,2,29,3,1,1,0,1,35,0,1,9,9,5,10,25
401091076012018,38,12,20,6,15,17,6,0,1,1,0,3,1,7,1,0,1,1,3,0,0,4,4,1,8,0,2,30,3,5,0,0,0,35,3,4,7,11,4,14,24
401091076012019,7,2,3,2,3,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,0,4,1,0,2,0,0,5,2,0,2,2,1,4,3
401091076012020,4,0,2,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,4,0,0,0,3,1,0,4
401091076041000,18,6,11,1,1,12,5,0,0,0,0,0,1,3,1,0,0,1,0,0,1,2,5,0,1,1,2,15,1,2,0,0,0,13,5,4,2,6,0,8,10
401091076041001,17,8,5,4,4,6,7,0,0,0,1,1,1,4,0,0,0,1,1,0,1,3,2,0,2,0,0,7,4,3,2,0,1,15,2,3,4,0,2,9,8
401091076041002,62,8,38,16,14,29,19,0,0,0,3,5,2,9,6,0,5,1,3,1,5,7,4,1,5,1,4,43,7,1,5,0,6,53,9,5,22,16,11,30,32
401091076041004,12,4,6,2,3,7,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,2,0,2,0,1,10,0,0,1,0,1,11,1,1,1,3,3,5,7
401091076041005,18,7,8,3,5,10,3,0,2,0,0,1,0,3,1,1,0,1,0,0,1,1,3,1,2,0,1,13,2,1,1,0,1,17,1,3,3,2,3,8,10
401091076041006,39,12,19,8,7,21,11,0,1,0,1,4,2,4,1,0,3,2,1,0,3,4,6,0,6,1,0,34,5,0,0,0,0,37,2,2,15,8,2,22,17
401091076041007,49,7,36,6,12,24,13,0,0,0,1,2,2,10,4,0,4,1,1,0,4,2,4,0,7,4,3,35,3,2,6,1,2,46,3,7,12,16,7,20,29
401091076041008,7,2,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,5,1,1,0,0,0,7,0,2,1,1,1,2,5
401091076041009,28,8,16,4,3,15,10,0,0,0,3,0,2,2,2,3,0,0,3,2,1,4,0,1,2,0,3,24,3,0,0,0,1,25,3,2,9,4,5,17,11
401091076041010,24,5,14,5,6,9,9,0,0,0,2,1,0,4,0,0,0,0,2,0,1,4,5,0,2,0,3,21,1,1,1,0,0,23,1,1,7,7,4,10,14
401091076041011,38,14,21,3,14,15,9,0,1,1,1,3,0,4,1,4,0,1,3,0,2,3,7,1,5,0,1,30,5,1,0,0,2,36,2,4,7,9,4,17,21
401091076041012,35,11,17,7,9,19,7,0,1,1,0,1,1,7,1,1,0,1,0,0,3,6,6,0,2,3,1,19,4,6,0,0,6,32,3,3,7,7,7,12,23
